Date of Stop ,Time Of Stop ,Race,Sex,Age,ReasonForStop,ResultsOfSearch,ResultOfStop,Location of Stop ,District
10/28/16,11:33:00,O ALL OTHERS,M,18,1 Moving Violation,1 No Search,2 Citation,NORTH  SAN JOSE AVE 387 feet S of HIGHLAND STREET BRIDGE,H
10/28/16,11:55:00,W WHITE,F,69,1 Moving Violation,1 No Search,2 Citation,NORTH  SAN JOSE AVE 440 feet S of HIGHLAND STREET BRIDGE,H
10/28/16,12:04:00,A ASIAN,M,33,1 Moving Violation,1 No Search,2 Citation,NORTH  SAN JOSE AVE 225 feet S of HIGHLAND STREET BRIDGE,H
10/28/16,8:24:00,A ASIAN,M,53,1 Moving Violation,1 No Search,2 Citation,381 NORTH  7TH ST To E/B FOLSOM ST.,B
10/28/16,8:35:00,A ASIAN,M,65,1 Moving Violation,1 No Search,2 Citation,381 NORTH  7TH ST To E/B FOLSOM ST,B
10/28/16,8:52:00,B BLACK,M,42,1 Moving Violation,1 No Search,2 Citation,EAST  FOLSOM ST. To N/B 7TH ST,B
10/28/16,9:46:00,O ALL OTHERS,M,52,1 Moving Violation,1 No Search,2 Citation,NORTH  7TH ST To E/B FOLSOM ST,B
10/28/16,9:57:00,W WHITE,F,48,1 Moving Violation,1 No Search,2 Citation,NORTH  7TH ST To E/B FOLSOM ST,B
10/28/16,10:09:00,H HISPANIC,F,43,1 Moving Violation,1 No Search,2 Citation,NORTH  7TH ST To E/B FOLSOM ST,B
10/28/16,8:10:00,W WHITE,M,56,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,SOUTH  8TH FOLSOM,B
10/28/16,8:20:00,A ASIAN,F,52,1 Moving Violation,1 No Search,2 Citation,EAST  BRANNAN To N/B 7TH,B
10/28/16,8:36:00,O ALL OTHERS,F,31,1 Moving Violation,1 No Search,3 Warning,SOUTH  280 MONTEREY,H
10/28/16,9:12:00,A ASIAN,M,67,1 Moving Violation,1 No Search,2 Citation,NORTH  SUNSET NORIEGA,I
10/28/16,9:41:00,A ASIAN,M,52,1 Moving Violation,1 No Search,2 Citation,SOUTH  SUNSET LAWTON,I
10/28/16,10:41:00,O ALL OTHERS,F,44,1 Moving Violation,1 No Search,2 Citation,SOUTH  DUBOCE To E/B 11TH ST,B
10/28/16,10:53:00,W WHITE,F,29,1 Moving Violation,1 No Search,2 Citation,EAST  BRYANT 8TH,B
10/28/16,15:01:00,O ALL OTHERS,M,43,1 Moving Violation,1 No Search,2 Citation,WB HARRISON 217 feet 7TH ST,B
10/28/16,15:25:00,A ASIAN,F,49,1 Moving Violation,1 No Search,2 Citation,WB HARRISON 318 feet 7TH ST,B
10/28/16,16:21:00,O ALL OTHERS,F,48,1 Moving Violation,1 No Search,2 Citation,WB HARRISON 290 feet 7TH ST,B
10/28/16,14:44:00,W WHITE,M,46,1 Moving Violation,1 No Search,3 Warning,WEST  HARRISON ST At 7TH ST,B
10/28/16,14:58:00,W WHITE,M,67,1 Moving Violation,1 No Search,2 Citation,WEST  HARRISON ST 232 feet At 7TH ST,B
10/28/16,15:21:00,W WHITE,F,33,1 Moving Violation,1 No Search,3 Warning,WEST  HARRISON ST 250 feet At 7TH ST,B
10/28/16,15:58:00,O ALL OTHERS,M,28,1 Moving Violation,1 No Search,2 Citation,WEST  HARRISON ST 160 feet At 7TH ST,B
10/28/16,16:40:00,B BLACK,F,27,1 Moving Violation,1 No Search,3 Warning,WEST  HARRISON ST 200 feet At 7TH ST,B
10/28/16,14:56:00,O ALL OTHERS,M,35,1 Moving Violation,1 No Search,2 Citation,WEST  HARRISON ST 341 feet At 7TH ST,B
10/28/16,15:23:00,W WHITE,M,30,1 Moving Violation,1 No Search,2 Citation,WEST  HARRISON ST 233 feet At 7TH ST,B
10/28/16,16:19:00,B BLACK,M,45,1 Moving Violation,1 No Search,2 Citation,WEST  HARRISON ST At 7TH ST,B
10/28/16,16:54:00,W WHITE,F,66,1 Moving Violation,1 No Search,2 Citation,WEST  HARRISON ST 171 feet At 7TH ST,B
10/28/16,17:04:00,H HISPANIC,M,29,1 Moving Violation,1 No Search,3 Warning,SOUTH  8TH ST To W/B HARRISON ST,B
10/28/16,15:19:00,W WHITE,F,49,1 Moving Violation,1 No Search,2 Citation,EAST  CLIPPER ST At DOUGASS ST,B
10/28/16,16:15:00,H HISPANIC,M,61,1 Moving Violation,1 No Search,2 Citation,WEST  HARRISON ST E of 8TH ST,B
10/28/16,16:45:00,W WHITE,M,35,1 Moving Violation,1 No Search,2 Citation,EAST  HARRISON ST At 8TH ST,B
10/28/16,17:08:00,W WHITE,M,34,1 Moving Violation,1 No Search,2 Citation,WEST  HARRISON ST E of 8TH ST,B
10/26/16,11:18:00,W WHITE,M,41,1 Moving Violation,1 No Search,2 Citation,EB 8TH ST MISSION,B
10/29/16,17:45:00,O ALL OTHERS,M,45,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B FOLSOM ST,B
10/29/16,17:58:00,W WHITE,M,55,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B FOLSOM ST,B
10/29/16,18:10:00,W WHITE,F,56,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B FOLSOM ST,B
10/29/16,18:18:00,O ALL OTHERS,M,28,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B FOLSOM ST,B
10/29/16,18:31:00,B BLACK,F,30,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B FOLSOM ST,B
10/29/16,20:33:00,O ALL OTHERS,F,39,1 Moving Violation,1 No Search,2 Citation,WEST  BROADWAY To S/B COLUMBUS,A
10/29/16,20:46:00,O ALL OTHERS,M,23,1 Moving Violation,"2 Search Without Consent, Positive Result",2 Citation,EAST  BROADWAY To N/B COLUMBUS,B
10/29/16,20:58:00,O ALL OTHERS,M,30,1 Moving Violation,1 No Search,2 Citation,EAST  BROADWAY LANE 2 TO KEARNY,A
10/29/16,21:15:00,W WHITE,M,41,1 Moving Violation,1 No Search,2 Citation,EAST  BROADWAY To N/B COLUMBUS,B
10/30/16,6:24:00,B BLACK,M,29,1 Moving Violation,1 No Search,2 Citation,NORTH  VERMONT STREET At 17TH STREET,B
10/30/16,6:38:00,W WHITE,F,37,1 Moving Violation,1 No Search,2 Citation,NORTH  VERMONT STREET To E/B 17TH STREET,B
10/30/16,6:54:00,O ALL OTHERS,M,31,1 Moving Violation,1 No Search,2 Citation,NORTH  VERMONT STREET At 17TH STREET,B
10/30/16,7:10:00,A ASIAN,M,35,1 Moving Violation,1 No Search,2 Citation,NORTH  VERMONT STREET At 17TH STREET,B
10/30/16,7:04:00,A ASIAN,F,49,1 Moving Violation,1 No Search,2 Citation,NORTH  VERMONT STREET At 17TH STREET,B
10/30/16,15:34:00,W WHITE,M,32,1 Moving Violation,1 No Search,4 Incident Report,NORTH  2ND ST To W/B MISSION,B
10/30/16,17:23:00,W WHITE,F,42,2 Mechanical or Nonmoving Violation,1 No Search,3 Warning,WEST  MISSION At 3RD ST,B
10/30/16,17:38:00,B BLACK,M,33,1 Moving Violation,1 No Search,3 Warning,WEST  MISSION To S/B 2ND ST,B
10/30/16,17:49:00,O ALL OTHERS,M,30,1 Moving Violation,1 No Search,2 Citation,NORTH  2ND ST To W/B MISSION,B
10/30/16,18:04:00,W WHITE,F,59,1 Moving Violation,1 No Search,3 Warning,NORTH  2ND ST To W/B MISSION,B
10/30/16,15:34:00,O ALL OTHERS,M,46,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B FOLSOM ST,B
10/30/16,16:46:00,W WHITE,M,41,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B FOLSOM ST,B
10/30/16,16:49:00,H HISPANIC,M,33,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B FOLSOM ST,B
10/30/16,17:12:00,B BLACK,M,43,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B FOLSOM ST,B
10/30/16,17:04:00,W WHITE,M,41,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B FOLSOM ST,B
10/30/16,17:20:00,W WHITE,M,67,1 Moving Violation,1 No Search,2 Citation,NORTH  SANSOME ST LOMBARD ST,A
10/30/16,17:04:00,H HISPANIC,M,28,1 Moving Violation,1 No Search,2 Citation,NORTH  SANSOME ST LOMBARD ST,A
10/30/16,17:53:00,H HISPANIC,M,54,1 Moving Violation,1 No Search,2 Citation,NORTH  SANSOME ST LOMBARD ST,A
10/30/16,18:14:00,B BLACK,M,42,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,NORTH  SANSOME ST LOMBARD ST,A
10/30/16,14:59:00,H HISPANIC,M,47,1 Moving Violation,1 No Search,2 Citation,MARKET 6TH ST,B
10/30/16,15:10:00,O ALL OTHERS,F,42,1 Moving Violation,1 No Search,3 Warning,MARKET 6TH ST,B
10/30/16,15:23:00,O ALL OTHERS,M,32,1 Moving Violation,1 No Search,2 Citation,MARKET 6TH ST,B
10/30/16,15:38:00,O ALL OTHERS,M,40,1 Moving Violation,1 No Search,2 Citation,MARKET 6TH ST,B
10/30/16,15:07:00,O ALL OTHERS,M,28,1 Moving Violation,1 No Search,2 Citation,MARKET 6TH ST,B
10/30/16,17:22:00,A ASIAN,M,40,1 Moving Violation,1 No Search,2 Citation,948  WB MISSION ST To E/B MISSION ST,B
10/30/16,17:50:00,H HISPANIC,F,26,2 Mechanical or Nonmoving Violation,1 No Search,3 Warning,575 MARKET,B
10/30/16,18:50:00,W WHITE,M,46,1 Moving Violation,1 No Search,2 Citation,EB MISSION ST To N/B 2ND ST,B
10/30/16,18:00:00,H HISPANIC,F,30,1 Moving Violation,1 No Search,3 Warning,N. MONTGOMERY - JESSIE,B
10/30/16,19:53:00,A ASIAN,M,35,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,WB DUNCAN ST At VALENCIA ST,H
10/30/16,19:09:00,W WHITE,F,43,1 Moving Violation,1 No Search,2 Citation,WB MISSION ST To S/B 2ND ST,B
10/30/16,20:30:00,H HISPANIC,M,45,1 Moving Violation,1 No Search,3 Warning,5TH - MISSION,B
10/30/16,20:44:00,B BLACK,M,45,1 Moving Violation,"2 Search Without Consent, Positive Result",2 Citation,WB HOWARD ST To N/B 9TH ST,B
10/31/16,12:15:00,O ALL OTHERS,M,29,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,NORTH  ILLINOIS ST To W/B CESAR CHAVEZ,C
10/31/16,12:34:00,O ALL OTHERS,M,29,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,NORTH  ILLINOIS ST To W/B CESAR CHAVEZ,C
10/29/16,19:14:00,H HISPANIC,M,60,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,VALENCIA ST At 26TH ST,D
11/1/16,10:10:00,W WHITE,M,32,1 Moving Violation,1 No Search,2 Citation,SB HARRISON 4TH ST,B
10/19/16,6:13:00,W WHITE,M,41,1 Moving Violation,1 No Search,2 Citation,SOUTH  PARK PRESIDO 150 feet S of LAKE,F
10/19/16,6:01:00,A ASIAN,M,53,1 Moving Violation,1 No Search,2 Citation,SOUTH  PARK PRESIDO 150 feet S of LAKE,A
10/19/16,6:29:00,W WHITE,M,58,1 Moving Violation,1 No Search,2 Citation,SOUTH  PARK PRESIDO At LAKE,F
10/19/16,8:24:00,H HISPANIC,F,33,1 Moving Violation,1 No Search,2 Citation,WEST  BROADWAY TUNNEL 650 feet E of HYDE,A
10/19/16,8:41:00,B BLACK,M,29,1 Moving Violation,1 No Search,2 Citation,WEST  BROADWAY TUNNEL 650 feet E of HYDE,A
11/1/16,11:40:00,W WHITE,M,61,1 Moving Violation,1 No Search,2 Citation,NORTH  FOLSOM At 12TH ST,D
11/1/16,12:52:00,W WHITE,M,37,1 Moving Violation,1 No Search,2 Citation,SOUTH SB FREMONT At FOLSOM ST,B
11/1/16,15:35:00,W WHITE,F,45,1 Moving Violation,1 No Search,3 Warning,SOUTH  MISSION To E/B 26TH,D
11/1/16,10:54:00,O ALL OTHERS,F,22,1 Moving Violation,1 No Search,2 Citation,BROADWAY TUNNEL E of LARKIN,A
11/1/16,11:47:00,W WHITE,M,67,1 Moving Violation,1 No Search,2 Citation,BROADWAY TUNNEL E of LARKIN,A
11/1/16,11:08:00,W WHITE,M,29,1 Moving Violation,1 No Search,2 Citation,BROADWAY TUNNELL E of LARKIN,A
11/1/16,12:01:00,W WHITE,M,31,1 Moving Violation,1 No Search,3 Warning,BROADWAY TUNNEL E of LARKIN,A
11/1/16,13:41:00,O ALL OTHERS,M,52,1 Moving Violation,1 No Search,2 Citation,MONTGOMERY MARKET,A
11/1/16,14:19:00,O ALL OTHERS,F,49,1 Moving Violation,1 No Search,2 Citation,OFARRELL To E/B MARKET,A
11/1/16,14:26:00,O ALL OTHERS,F,49,1 Moving Violation,1 No Search,2 Citation,OFARRELL To E/B MARKET,A
11/1/16,14:53:00,A ASIAN,F,30,1 Moving Violation,1 No Search,2 Citation,NORTH  2ND To W/B MISSION,B
11/1/16,15:35:00,B BLACK,M,58,1 Moving Violation,1 No Search,2 Citation,HARRISON 2ND ST,B
11/1/16,15:45:00,W WHITE,F,48,1 Moving Violation,1 No Search,3 Warning,HARRISON 2ND ST,B
11/1/16,15:51:00,B BLACK,M,57,1 Moving Violation,1 No Search,2 Citation,HARRISON 2ND ST,B
11/1/16,16:11:00,O ALL OTHERS,F,29,1 Moving Violation,1 No Search,4 Incident Report,HARRISON 2ND ST,B
11/1/16,15:18:00,W WHITE,M,55,1 Moving Violation,1 No Search,2 Citation,WEST  MISSION ST To S/B 5TH ST,B
11/1/16,15:27:00,O ALL OTHERS,M,50,1 Moving Violation,1 No Search,2 Citation,EAST  MISSION ST To N/B 2ND ST,B
11/1/16,15:33:00,O ALL OTHERS,M,42,1 Moving Violation,1 No Search,2 Citation,EAST  MISSION ST To N/B 2ND ST,B
11/1/16,15:05:00,W WHITE,M,45,1 Moving Violation,1 No Search,2 Citation,WEST  650 MISSION ST To E/B 650 MISSION ST,B
11/1/16,15:53:00,W WHITE,M,44,1 Moving Violation,1 No Search,2 Citation,WEST  1230 MARKET ST To E/B 1231 MARKET ST,B
11/1/16,16:24:00,O ALL OTHERS,F,47,1 Moving Violation,1 No Search,2 Citation,NORTH  2ND ST AT JESSIE To S/B 2ND ST AT JESSIE,B
11/1/16,16:32:00,A ASIAN,F,35,1 Moving Violation,1 No Search,2 Citation,NORTH  2ND ST AT JESSIE To S/B 2ND ST AT JESSIE,B
11/1/16,16:41:00,A ASIAN,M,31,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,WEST  HOWARD ST 2ND LN To S/B HAWTHORNE,B
11/1/16,16:07:00,O ALL OTHERS,M,43,1 Moving Violation,1 No Search,2 Citation,WEST  MISSION AT JESSIE EAST To W/B MISSION AT JESSIE EAST,B
10/31/16,19:20:00,W WHITE,M,31,2 Mechanical or Nonmoving Violation,1 No Search,3 Warning,,A
11/1/16,15:25:00,H HISPANIC,M,,1 Moving Violation,1 No Search,3 Warning,252 9TH ST,B
11/1/16,15:32:00,W WHITE,M,70,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,NB 9TH ST To E/B MISSION ST,B
11/1/16,16:28:00,W WHITE,M,22,1 Moving Violation,1 No Search,4 Incident Report,6TH ST JESSIE,B
11/1/16,16:07:00,W WHITE,M,22,1 Moving Violation,1 No Search,4 Incident Report,MISSION ST To N/B 6TH ST,B
11/1/16,17:28:00,H HISPANIC,M,47,1 Moving Violation,1 No Search,2 Citation,SB 8TH ST At HOWARD ST,B
11/1/16,15:00:00,O ALL OTHERS,M,34,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B FOLSOM ST,B
11/1/16,15:26:00,H HISPANIC,F,24,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B FOLSOM ST,B
11/1/16,15:35:00,W WHITE,M,52,1 Moving Violation,1 No Search,2 Citation,EAST  FOLSOM ST LANE 2 E of 2ND ST,B
11/1/16,15:48:00,W WHITE,M,47,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B FOLSOM ST,B
11/1/16,17:05:00,W WHITE,F,29,1 Moving Violation,1 No Search,2 Citation,NORTH  SAMSONE ST To E/B LOMBARD,B
11/1/16,17:56:00,W WHITE,M,34,1 Moving Violation,1 No Search,2 Citation,EAST  FOLSOM ST At FROM 2ND TO ESSEX,B
11/1/16,18:23:00,O ALL OTHERS,M,42,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B FOLSOM,B
11/1/16,18:05:00,O ALL OTHERS,M,37,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST LANE 1 To W/B HARRISON,B
11/1/16,14:57:00,W WHITE,F,43,1 Moving Violation,1 No Search,3 Warning,SOUTH  8TH ST N of BRENNAN,B
11/1/16,16:02:00,B BLACK,M,54,1 Moving Violation,1 No Search,3 Warning,NORTH  3RD ST At TERRY FRANCOUUS,B
11/1/16,16:51:00,O ALL OTHERS,M,26,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST  MISSION At FREEMONT,B
11/1/16,17:13:00,W WHITE,M,45,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,SOUTH  HAWTHORNE To E/B HARRISON,B
11/1/16,17:54:00,W WHITE,M,33,2 Mechanical or Nonmoving Violation,1 No Search,3 Warning,EAST  FOLSOM At RUSS,B
11/1/16,15:41:00,B BLACK,M,29,1 Moving Violation,1 No Search,2 Citation,SOUTH  HARRISION ST 8TH ST,B
11/1/16,15:06:00,H HISPANIC,M,28,1 Moving Violation,1 No Search,2 Citation,EAST  BRYANT ST JACK LONDON,B
11/1/16,16:47:00,W WHITE,M,31,1 Moving Violation,1 No Search,2 Citation,SOUTH  HARRISON ST 8TH ST,B
11/1/16,16:06:00,W WHITE,M,39,1 Moving Violation,1 No Search,2 Citation,SOUTH  HARRISION ST 8TH ST,B
11/1/16,17:11:00,W WHITE,M,38,1 Moving Violation,1 No Search,3 Warning,SOUTH  HARRISION ST 8TH ST,B
11/1/16,20:33:00,O ALL OTHERS,M,24,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,NORTH  MISSION ST 2ND ST,B
10/26/16,7:49:00,W WHITE,F,46,1 Moving Violation,1 No Search,2 Citation,EAST  BRYANT 305 feet At 3RD ST,B
10/26/16,8:15:00,B BLACK,M,39,1 Moving Violation,1 No Search,2 Citation,EAST  BRYANT 399 feet At 3RD ST,B
10/26/16,8:02:00,H HISPANIC,M,27,1 Moving Violation,1 No Search,4 Incident Report,EAST  BRYANT 109 feet At 3RD ST,B
11/1/16,14:48:00,W WHITE,M,79,1 Moving Violation,1 No Search,2 Citation,EAST  BRYANT 200 feet At JACK LONDON,B
11/1/16,15:18:00,A ASIAN,M,45,1 Moving Violation,1 No Search,2 Citation,WEST  HARRISON 133 feet At 7TH ST,B
11/1/16,15:24:00,A ASIAN,F,38,1 Moving Violation,1 No Search,2 Citation,SOUTH  8TH ST To E/B BRYANT,B
11/1/16,15:03:00,B BLACK,M,31,1 Moving Violation,1 No Search,2 Citation,EAST  BRYANT 139 feet At JACK LONDON,B
11/1/16,15:43:00,W WHITE,F,31,1 Moving Violation,1 No Search,2 Citation,WEST  HARRISON 312 feet At 7TH ST,B
11/1/16,15:53:00,W WHITE,M,52,1 Moving Violation,1 No Search,2 Citation,WEST  HARRISON 276 feet At 7TH ST,B
11/1/16,16:56:00,W WHITE,F,38,1 Moving Violation,1 No Search,2 Citation,EAST  HARRISON At 7TH ST,B
11/1/16,16:06:00,W WHITE,M,55,1 Moving Violation,1 No Search,2 Citation,WEST  HARRISON 250 feet At 7TH ST,B
11/1/16,17:09:00,O ALL OTHERS,M,34,1 Moving Violation,1 No Search,2 Citation,WEST  BRYANT 159 feet At 7TH ST,B
11/2/16,7:46:00,B BLACK,M,38,1 Moving Violation,1 No Search,2 Citation,NORTH  SAN JOSE AVE ST MARYS,H
11/2/16,7:53:00,H HISPANIC,F,24,1 Moving Violation,1 No Search,3 Warning,NORTH  SAN JOSE AVE ST MARYS,H
11/2/16,7:57:00,A ASIAN,M,34,1 Moving Violation,1 No Search,2 Citation,NORTH  SAN JOSE AVE ST MARYS,H
11/2/16,8:03:00,H HISPANIC,F,41,1 Moving Violation,1 No Search,2 Citation,NORTH  SAN JOSE AVE ST MARYS,H
11/2/16,7:29:00,W WHITE,M,31,1 Moving Violation,1 No Search,2 Citation,EAST  BOSWORTH ST LIPPARD AVE,H
11/2/16,7:45:00,H HISPANIC,F,23,1 Moving Violation,1 No Search,2 Citation,NORTH  SAN JOSE AVE SAINT MARYS AVE,H
11/2/16,7:56:00,W WHITE,F,26,1 Moving Violation,1 No Search,2 Citation,NORTH  SAN JOSE AVE SAINT MARYS AVE,H
11/2/16,8:03:00,H HISPANIC,M,30,1 Moving Violation,1 No Search,2 Citation,NORTH  SAN JOSE AVE SAINT MARYS AVE,H
11/2/16,7:44:00,A ASIAN,M,25,1 Moving Violation,1 No Search,2 Citation,SOUTH SB 10TH ST At JESSIE,B
11/2/16,8:28:00,A ASIAN,M,30,1 Moving Violation,1 No Search,2 Citation,SOUTH SB 10TH ST At JESSIE,B
11/2/16,8:09:00,W WHITE,M,26,1 Moving Violation,1 No Search,2 Citation,SOUTH SB 10TH ST At JESSIE,B
11/2/16,9:17:00,W WHITE,M,50,1 Moving Violation,1 No Search,2 Citation,SOUTH WB 10TH ST At MARKET-MISSION,B
11/2/16,9:36:00,B BLACK,F,25,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,SOUTH WB 10TH ST At JESSIE,B
11/2/16,10:11:00,H HISPANIC,M,26,1 Moving Violation,1 No Search,4 Incident Report,NORTH NB MISSION ST At TRUMBULL ST,H
11/2/16,10:57:00,A ASIAN,F,42,1 Moving Violation,1 No Search,2 Citation,SOUTH  MISSION ST At BOSWORTH ST,H
11/2/16,11:13:00,B BLACK,F,22,1 Moving Violation,1 No Search,2 Citation,2700 NORTH  ALEMANY BLVD,H
11/2/16,8:14:00,O ALL OTHERS,M,29,1 Moving Violation,1 No Search,2 Citation,SOUTH  10TH ST At STEVENSON ST.,B
11/2/16,8:57:00,B BLACK,F,27,1 Moving Violation,1 No Search,2 Citation,SOUTH  10TH ST. At STEVENSON ST,B
11/2/16,9:47:00,W WHITE,M,49,1 Moving Violation,1 No Search,2 Citation,SOUTH  FELL ST At MARKET ST,E
11/2/16,10:04:00,W WHITE,M,43,1 Moving Violation,1 No Search,2 Citation,SOUTH  FELL ST At MARKET ST,E
11/2/16,8:13:00,A ASIAN,M,22,1 Moving Violation,1 No Search,2 Citation,SOUTH  SUNSET 666 feet At OCEAN,I
11/2/16,8:28:00,A ASIAN,F,43,1 Moving Violation,1 No Search,2 Citation,SOUTH  SUNSET 511 feet At OCEAN,I
11/2/16,8:04:00,A ASIAN,F,43,1 Moving Violation,1 No Search,2 Citation,SOUTH  SUNSET 390 feet At OCEAN,I
11/2/16,8:54:00,W WHITE,F,43,1 Moving Violation,1 No Search,2 Citation,SOUTH  SUNSET 368 feet At OCEAN,I
11/2/16,9:47:00,W WHITE,F,71,1 Moving Violation,1 No Search,2 Citation,NORTH  SUNSET 609 feet At OCEAN,I
11/2/16,10:00:00,H HISPANIC,F,40,1 Moving Violation,1 No Search,2 Citation,NORTH  SUNSET 658 feet At OCEAN,I
11/2/16,11:56:00,W WHITE,F,42,1 Moving Violation,1 No Search,3 Warning,NORTH  6TH To E/B MARKET,J
11/2/16,12:03:00,A ASIAN,F,36,1 Moving Violation,1 No Search,2 Citation,1000 EAST  MARKET 900 feet To E/B MARKET,J
11/2/16,8:03:00,A ASIAN,M,43,1 Moving Violation,1 No Search,2 Citation,000 SOUTH  10TH STREET,B
11/2/16,8:38:00,A ASIAN,M,62,1 Moving Violation,1 No Search,2 Citation,SOUTH  10TH STREET To E/B JESSIE ALLY,B
11/2/16,9:17:00,O ALL OTHERS,F,34,1 Moving Violation,1 No Search,2 Citation,000 SOUTH  10TH STREET,B
11/2/16,9:39:00,A ASIAN,F,44,1 Moving Violation,1 No Search,2 Citation,SOUTH  10TH ST At MARKET ST,B
11/2/16,9:50:00,A ASIAN,M,55,1 Moving Violation,1 No Search,2 Citation,000 SOUTH  10TH STREET,B
11/2/16,11:47:00,W WHITE,F,39,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST  GEARY STREET At DIVISADERO ST,E
11/2/16,8:58:00,W WHITE,M,47,1 Moving Violation,1 No Search,2 Citation,SOUTH  10TH N of MISSION,B
11/2/16,9:19:00,A ASIAN,M,39,1 Moving Violation,1 No Search,1 In Custody Arrest,SOUTH  10TH S of MARKET,B
11/2/16,9:40:00,A ASIAN,M,53,1 Moving Violation,1 No Search,2 Citation,SOUTH  10 At MARKET,B
11/2/16,9:48:00,W WHITE,F,34,1 Moving Violation,1 No Search,2 Citation,SOUTH  10TH At MARKERT,B
11/2/16,9:57:00,A ASIAN,M,68,1 Moving Violation,1 No Search,2 Citation,SOUTH  10TH S of MARKET,B
11/2/16,10:14:00,W WHITE,M,53,1 Moving Violation,1 No Search,2 Citation,NB FOLSOM 5TH ST,B
11/2/16,8:14:00,W WHITE,F,44,1 Moving Violation,1 No Search,2 Citation,SUNSET OCEAN,I
11/2/16,8:02:00,W WHITE,M,28,1 Moving Violation,1 No Search,2 Citation,SUNSET OCEAN,I
11/2/16,8:29:00,A ASIAN,M,18,1 Moving Violation,1 No Search,2 Citation,SUNSET OCEAN,I
11/2/16,8:48:00,W WHITE,M,46,1 Moving Violation,1 No Search,2 Citation,SUNSET OCEAN,I
11/2/16,9:40:00,A ASIAN,M,53,1 Moving Violation,1 No Search,2 Citation,NORTH  SUNSET OCEAN,I
11/2/16,9:55:00,W WHITE,M,43,1 Moving Violation,1 No Search,2 Citation,NORTH  SUNSET OCEAN,I
11/2/16,11:21:00,W WHITE,M,64,1 Moving Violation,1 No Search,2 Citation,OAK PAGE,F
10/26/16,8:48:00,O ALL OTHERS,M,67,1 Moving Violation,1 No Search,2 Citation,WEST  BROADWAY At LARKIN ST,E
10/26/16,9:18:00,O ALL OTHERS,M,45,1 Moving Violation,1 No Search,2 Citation,WEST  BROADWAY At LARKIN ST,E
10/26/16,9:02:00,O ALL OTHERS,M,62,1 Moving Violation,1 No Search,2 Citation,WEST  BROADWAY At LARKIN ST,E
10/26/16,9:39:00,O ALL OTHERS,M,31,1 Moving Violation,1 No Search,2 Citation,WEST  BROADWAY At LARKIN ST,E
10/26/16,9:54:00,O ALL OTHERS,M,41,1 Moving Violation,1 No Search,2 Citation,WEST  BROADWAY At LARKIN ST,E
10/27/16,8:32:00,O ALL OTHERS,M,30,1 Moving Violation,1 No Search,2 Citation,SOUTH  CROSSOVER DR N of MARTIN LUTHER KING JR DR,G
10/27/16,10:23:00,O ALL OTHERS,M,52,1 Moving Violation,1 No Search,3 Warning,SOUTH  CROSSOVER DR N of MARTIN LUTHER KING JR DR,G
10/27/16,10:34:00,O ALL OTHERS,M,38,1 Moving Violation,1 No Search,3 Warning,SOUTH  CROSSOVER DR N of MARTIN LUTHER KING JR DR,G
10/27/16,10:48:00,O ALL OTHERS,M,28,1 Moving Violation,1 No Search,2 Citation,SOUTH  CROSSOVER DR N of MARTIN LUTHER KING JR DR,G
10/27/16,10:07:00,O ALL OTHERS,M,80,1 Moving Violation,1 No Search,2 Citation,SOUTH  CROSSOVER DR N of MARTIN LUTHER KING JR DR,G
11/2/16,9:45:00,O ALL OTHERS,M,42,1 Moving Violation,1 No Search,2 Citation,WEST  BROADWAY E of LARKIN ST,E
11/2/16,10:16:00,O ALL OTHERS,M,36,1 Moving Violation,1 No Search,2 Citation,WEST  BROADWAY E of LARKIN ST,E
