Date of Stop ,Time Of Stop ,Race,Sex,Age,ReasonForStop,ResultsOfSearch,ResultOfStop,Location of Stop ,District
03-NOV-16,2302,W,M,23,1,1,2,DUNCAN ST & DIAMOND ST,H
03-NOV-16,2303,O,M,33,1,0,2,EDDY ST. & MASON ST.,A
03-NOV-16,2305,A,M,41,1,1,2,21ST AVENUE & TARAVAL STREET,I
03-NOV-16,2305,H,M,47,1,1,2,MISSION ST & ONONDAGA,H
03-NOV-16,2310,W,F,24,1,1,2,19TH AVE. & ORTEGA ST.,I
03-NOV-16,2311,O,M,50,1,1,2,BATTERY/BROADWAY,A
03-NOV-16,2313,B,M,47,2,1,2,TEXAS/19TH,C
03-NOV-16,2315,H,M,41,2,1,2,MISSION ST. & RUTH ST.,H
03-NOV-16,2320,H,F,53,2,1,2,EUCLID & MANZANITA,G
03-NOV-16,2323,W,M,38,1,1,3,EDDY ST & FILLMORE ST,E
03-NOV-16,2326,H,M,30,2,1,2,10TH STREET/HARRISON STREET,B
03-NOV-16,2330,O,M,48,1,1,2,WEBSTER ST & GEARY ST,E
03-NOV-16,2335,B,F,21,2,1,3,PERSIA ST & LISBON ST,H
03-NOV-16,2340,B,M,38,1,1,4,HAIGHT ST & OCTAVIA BLVD,E
03-NOV-16,2340,O,F,38,1,1,3,653 MARKET STREET,J
03-NOV-16,2340,W,M,34,2,1,2,OCEAN AVE. & PHELAN DR.,I
03-NOV-16,2345,A,M,56,2,1,2,STAPLES ST & CIRCULAR AVE,H
03-NOV-16,2345,B,M,38,6,7,1,POLK ST & WILLOW ST,E
03-NOV-16,2345,O,M,30,2,1,2,200 CLAREMONT AVE,I
03-NOV-16,2350,O,M,48,1,1,2,VAN NESS & SACRAMENTO ST,E
03-NOV-16,2354,W,F,28,1,1,3,TWIN PEAKS & CARMEL,F
03-NOV-16,2355,W,F,26,1,1,2,MONTGOMERY/JACKSON,A
03-NOV-16,2355,W,M,23,2,1,2,19TH AV & SLOAT BL,I
04-NOV-16,0004,H,M,52,2,1,2,19TH & OCEAN,I
04-NOV-16,0012,W,M,72,1,1,2,ASHBURY & CLAYTON ST,F
04-NOV-16,0013,W,M,41,2,1,2,OCEAN AVE. & MIRAMAR ST.,I
04-NOV-16,0015,W,F,20,2,1,3,FILLMORE ST & TURK ST,E
04-NOV-16,0015,W,M,25,1,1,3,KEARNY ST & BROADWAY ST,A
04-NOV-16,0020,O,M,45,1,1,2,800 MARKET ST,J
04-NOV-16,0028,O,M,63,1,1,2,EDDY ST & WEBSTER ST,E
04-NOV-16,0030,A,M,36,2,1,2,1ST  MARKET ST,A
04-NOV-16,0030,B,M,46,1,1,2,800 MARKET ST,J
04-NOV-16,0030,H,M,27,1,1,2,602 SHOTWELL,D
04-NOV-16,0035,A,M,27,2,1,2,GENEVA & GLORIA,H
04-NOV-16,0036,W,F,31,2,1,2,LARKIN/FULTON,J
04-NOV-16,0037,O,M,30,1,1,2,1220 HOWARD ST,B
04-NOV-16,0040,A,M,25,2,1,1,MONTGOMERY AND CLAY,A
04-NOV-16,0041,H,F,41,1,0,1,MISSION ST. & SANTA ROSA AVE,H
04-NOV-16,0043,O,M,27,1,1,3,SAN JOSE AVE & SAN JUAN ST,H
04-NOV-16,0050,A,M,26,1,1,3,19TH ST & MISSION ST,D
04-NOV-16,0055,B,M,25,2,1,3,GUERRERO ST & 14TH ST,D
04-NOV-16,0100,O,M,35,1,1,2,MARKET AND OFARRELL,A
04-NOV-16,0110,B,F,37,2,1,3,SENECA ST & MISSION ST,H
04-NOV-16,0115,B,F,30,8,1,5,15TH ST & HARRISON,D
04-NOV-16,0119,W,M,36,2,1,3,BROADWAY ST & STOCKTON ST ,A
04-NOV-16,0120,H,F,21,2,1,2,576 MISSION ST,B
04-NOV-16,0121,H,M,45,1,1,2,GENEVA AVE & SAN JOSE AVE,H
04-NOV-16,0130,A,F,24,2,1,2,MARKET AND 1ST,A
04-NOV-16,0130,B,M,21,2,0,3,CAPP/20TH ST,D
04-NOV-16,0130,H,M,46,1,1,2,18TH ST & CAPP ST,D
04-NOV-16,0140,B,M,30,2,1,2,STANYAN AND FULTON,F
04-NOV-16,0150,W,M,29,2,1,2,LEAVENWORTH AND BAY,A
04-NOV-16,0153,B,M,34,1,3,3,6TH AND HARRISON ST,B
04-NOV-16,0159,W,F,44,2,1,3,850 LA PLAYA,G
04-NOV-16,0200,H,M,29,1,1,2,FOLSOM ST & 20TH ST,D
04-NOV-16,0210,H,M,24,1,1,3,19TH AVE. &  SLOAT BLVD. ,I
04-NOV-16,0215,B,M,43,1,1,2,STANYAN ST & OAK ST,F
04-NOV-16,0238,B,M,34,4,6,1,1850 OAKDALE AVE,E
04-NOV-16,0250,W,M,35,2,1,2,FULTON ST & 11TH AVE,G
04-NOV-16,0311,H,M,22,2,0,3,MARKET/LARKIN,E
04-NOV-16,0320,W,M,53,1,1,2,POST & GOUGH ST,E
04-NOV-16,0330,B,M,40,2,2,3,675 SOUTH VAN NESS,D
04-NOV-16,0415,B,F,25,1,1,2,FRANKLIN & LOMBARD,E
04-NOV-16,0435,W,M,47,1,1,2,STANYAN ST & OAK ST,F
04-NOV-16,0440,W,M,50,1,1,3,LOMBARD ST & DIVISADERO ST,E
04-NOV-16,0450,O,F,24,1,1,2,HOLLOWAY ST. & 19TH AVE.,I
04-NOV-16,0450,W,F,49,1,1,3,BAY & HYDE,E
04-NOV-16,0500,W,M,47,2,1,2,19TH AVE & WINSTON,I
04-NOV-16,0504,W,M,51,1,1,2,BAY & TAYLOR,A
04-NOV-16,0520,W,M,38,1,1,2,CLAY ST & DAVIS ST ,A
04-NOV-16,0530,A,M,27,2,1,2,19TH AV & SLOAT BL,I
04-NOV-16,0550,B,M,57,1,1,2,19TH AVE. & SANTIAGO ST.,I
04-NOV-16,0709,W,F,55,1,1,2,FULTON & 12TH AVE,G
04-NOV-16,0752,O,M,32,1,1,2,ANZA SY & 12TH AVE,G
04-NOV-16,0752,W,F,46,1,1,2,19TH AVE&WINSTON,I
04-NOV-16,0804,A,M,60,1,1,2,ANZA ST & 11TH AVE,G
04-NOV-16,0808,B,F,31,1,1,2,WALLACE & KEITH,C
04-NOV-16,0808,W,M,39,1,1,2,19THAVE&WINSTON,I
04-NOV-16,0826,W,M,23,1,1,2,19TH AVE&WINSTON,I
04-NOV-16,0830,W,M,55,8,1,3,R1 OB,S
04-NOV-16,0845,W,M,47,1,1,2,19TH AVE&WINSTON,I
04-NOV-16,0855,A,M,44,1,1,2,340 FREMONT,B
04-NOV-16,0900,W,M,42,2,1,2,18TH AVE AND ANZA,G
04-NOV-16,0906,W,F,60,1,1,2,227 CONGO ST.,H
04-NOV-16,0910,O,F,26,1,1,2,19TH AVE&WINSTON,I
04-NOV-16,0915,H,F,25,2,1,2,RAC,S
04-NOV-16,0916,O,F,57,1,1,2,MIDDLEFIELD&LAKE MERCED,I
04-NOV-16,0924,O,F,35,1,1,3,CYRIL MAGNIN ST AND ELLIS ST,J
04-NOV-16,0929,W,F,35,1,1,3,CALIFORNIA ST. & PERSIDO ST.,G
04-NOV-16,0930,W,M,40,2,1,2,CYRIL MAGNIN ST AND ELLIS ST,J
04-NOV-16,0931,O,F,51,1,1,2,227 CONGO ST.,H
04-NOV-16,0937,H,F,43,2,1,2,MISSION@7TH ST,B
04-NOV-16,0947,H,M,32,1,1,2,DETROIT ST./HEARST AVE.,H
04-NOV-16,0955,O,M,56,1,1,2,FREDERICK AT STANYAN,F
04-NOV-16,1001,W,F,28,1,1,2,19TH AVE&WINSTON,I
04-NOV-16,1011,A,F,32,1,1,2,287 MONTEREY BLVD.,H
04-NOV-16,1025,O,M,32,1,1,2,19TH AVE&WINSTON,I
04-NOV-16,1032,W,M,41,1,1,2,275 MONTEREY BLVD.,H
04-NOV-16,1035,W,F,68,1,1,3,TENNESSEE/CESAR CHAVEZ,C
04-NOV-16,1050,A,F,37,2,1,2,OAK & ASHBURY,F
04-NOV-16,1051,B,M,32,1,1,2,2398 JERROLD AVE.,H
04-NOV-16,1100,B,F,22,1,1,2,CONNETICUT ST/25TH ST,C
04-NOV-16,1100,W,F,50,1,1,3,POLK & BROADWAY,A
04-NOV-16,1100,W,M,68,1,1,2,YORK ST/23RD ST,D
04-NOV-16,1101,O,M,64,1,1,2,19TH AVE&OCEAN,I
04-NOV-16,1115,W,M,68,1,1,3,CALIFORNIA & MASON,A
04-NOV-16,1123,W,M,25,2,1,2,OAK & CLAYTON,F
04-NOV-16,1124,H,M,22,1,1,2,ALEMANY BLVD./ ELLSWORTH ST.,H
04-NOV-16,1136,W,M,34,1,1,2,KEARNY & SUTTER,A
04-NOV-16,1145,B,F,45,2,1,2,BAYSHORE/CORTLAND,C
04-NOV-16,1150,A,M,25,1,1,3,SAMSOME AND MARKET ST.,A
04-NOV-16,1151,A,M,36,1,1,3,INGALLS & QUESADA,C
04-NOV-16,1215,W,M,57,1,1,2,MISSION ST & SENECA,H
04-NOV-16,1230,W,F,67,1,1,3,GEARY & GOUGH ST,E
04-NOV-16,1235,W,M,54,1,1,3,BUSH ST AND TAYLOR ST,J
04-NOV-16,1240,W,M,29,2,1,2,SANTA ROSA & MISSION ST,H
04-NOV-16,1255,W,F,50,1,1,2,305 MONTEREY BLVD.,H
04-NOV-16,1255,W,M,26,1,1,3,REVERE & JENNINGS,C
04-NOV-16,1300,W,M,65,1,1,3,BROADWAY ST & GRANT AVE,A
04-NOV-16,1307,W,M,35,1,0,3,17TH ST & FLORIDA,D
04-NOV-16,1310,W,F,40,1,1,2,BROADWAY ST & GOUGH ST,E
04-NOV-16,1317,B,M,29,1,1,2,600 MONTEREY BLVD.,H
04-NOV-16,1320,W,F,56,2,1,2,3RD ST. & 16TH ST. ,B
04-NOV-16,1326,W,M,30,1,1,3,4TH ST. AND MISSION,B
04-NOV-16,1330,W,F,30,1,1,2,BROADWAY ST & WEBSTER ST,E
04-NOV-16,1345,O,M,54,1,1,2,940 POWELL ST.,A
04-NOV-16,1345,W,F,46,2,1,3,1500 BLOCK OWENS ST.,B
04-NOV-16,1356,W,M,34,2,1,3,8TH ST. & HARRISON ST. ,B
04-NOV-16,1404,B,F,22,1,1,2,TERRESITA &ISOLA,H
04-NOV-16,1408,W,M,50,2,1,2,GEARY AND 21ST AVENUE,G
04-NOV-16,1410,W,F,48,1,1,2,ALEMANY BLVD & GENEVA AVENUE,H
04-NOV-16,1410,W,M,35,1,1,2,FULTON ST & 17TH AVE,G
04-NOV-16,1430,W,F,22,1,1,3,FULTON & 14TH AVE,G
04-NOV-16,1440,A,F,38,1,1,2,GENEVA & NAPLES,H
04-NOV-16,1440,H,M,56,1,1,2,GENEVA @ NAPLES,H
04-NOV-16,1450,A,M,18,1,1,2,106 MONTEREY BLVD.,H
04-NOV-16,1507,W,M,30,1,1,3,FILLMORE/FULTON,E
04-NOV-16,1525,H,F,59,1,1,3,MISSION & CESAR CHAVEZ,H
04-NOV-16,1545,W,F,34,2,1,3,20TH AVE&VICENTE ST.,I
04-NOV-16,1637,W,M,32,1,1,2,FREDERICK/ARGUELLO,F
04-NOV-16,1656,B,M,30,1,1,3,3RD ST AT 22ND ST,C
04-NOV-16,1700,W,M,35,1,1,2,460 TOWNSEND ST.,B
04-NOV-16,1720,H,F,30,2,1,2,GENEVA AVE  & GLORIA ST,H
04-NOV-16,1724,W,M,78,2,1,2,CLAY & TAYLOR,A
04-NOV-16,1728,B,M,27,1,1,3,550 6TH ST ,B
04-NOV-16,1729,B,M,70,2,1,2,HEARST & BADEN,H
04-NOV-16,1740,B,M,44,1,1,2,BROADWAY ST & LARKIN ST,E
04-NOV-16,1740,H,F,35,1,1,3,JFK AT CONSERVATORY DRIVE WEST,G
04-NOV-16,1746,B,M,31,2,1,3,609 SUNNYDALE AVE,H
04-NOV-16,1747,W,M,35,1,1,3,MARKET ST AND JONES ST,T
04-NOV-16,1749,O,M,29,1,1,2,PACIFIC AVE & POLK ST,E
04-NOV-16,1803,W,M,75,2,1,3,WASHINGTON ST & DRUMM ST ,A
04-NOV-16,1818,B,M,29,1,1,2,LINCOLN WAY & GREAT HIGHWAY ,I
04-NOV-16,1820,W,M,35,1,1,2,FREDERICK STREET & STANYAN STREET,F
04-NOV-16,1845,B,F,60,1,1,3,MISSION ST. & 5TH ST.,B
04-NOV-16,1850,B,M,37,1,1,3,BACON & BAYSHORE,C
04-NOV-16,1855,W,M,25,1,1,2,FULTON ST. & BAKER ST.,F
04-NOV-16,1900,H,F,35,2,1,2,EGBERT & BAYSHORE,C
04-NOV-16,1906,W,M,36,1,1,2,SACRAMENTO ST/FILLMORE ST,E
04-NOV-16,1920,W,F,24,2,1,2,STANYAN ST & HAYES ST,A
04-NOV-16,1925,H,F,37,1,1,3,30TH/MISSION,H
04-NOV-16,1929,W,M,26,2,1,2,ALEMANY BLVD/OCEAN STREET,H
04-NOV-16,1935,W,M,55,1,1,2,WASHINGTON/POST,E
04-NOV-16,1942,W,F,45,1,1,3,11TH ST & MISSION ST,B
04-NOV-16,1946,W,F,31,1,1,3,GREARY/SCOTT,B
04-NOV-16,1958,A,M,30,1,1,2,FREDERICK/ARGUELLO,F
04-NOV-16,2009,B,M,27,2,3,3,HAHN ST & SUNNYDALE AVE,H
04-NOV-16,2012,O,M,22,1,1,2,LINCOLN/11TH,F
04-NOV-16,2019,B,F,25,2,1,3,935 HOWARD ST ,B
04-NOV-16,2030,H,M,38,1,1,2,18TH ST & BRYANT ST,D
04-NOV-16,2035,W,M,51,2,1,2,FRANKLIN ST & GEARY ST,E
04-NOV-16,2040,W,M,51,2,1,2,MASONIC AND FELL,F
04-NOV-16,2041,B,M,44,2,5,3,3RD ST. & OAKDALE AVE.,C
04-NOV-16,2120,H,F,38,2,1,2,1821 HAIGHT ST,F
04-NOV-16,2130,A,M,38,1,1,2,BUSH ST & HYDE ST,A
04-NOV-16,2145,B,M,46,1,9,2,547 HYDE ST,A
04-NOV-16,2150,A,M,32,1,1,2,HAIGHT ST & STANYAN ST,F
04-NOV-16,2150,H,F,23,5,1,2,CELL PHONE WAIT LOT,S
04-NOV-16,2152,B,M,38,1,1,2,6TH & MARKET,J
04-NOV-16,2154,W,M,28,2,1,3,HESTER ST. & LAUREN ST.,C
04-NOV-16,2200,B,F,35,5,1,3,CELL PHONE WAIT LOT,S
04-NOV-16,2200,W,M,69,1,1,2,SANSOME ST AND BROADWAY,A
04-NOV-16,2207,H,M,26,5,1,2,CELL PHONE WAIT LOT,S
04-NOV-16,2210,O,M,34,2,1,2,BATTERY ST AND JACKSON ST,A
04-NOV-16,2210,W,M,38,1,1,2,MARKET ST AND EUREKA ST,F
04-NOV-16,2220,H,M,36,2,1,2,23RD ST. & FOLSOM ST.,D
04-NOV-16,2226,W,M,36,2,1,2,GREAT HIGHWAY & FULTON,G
04-NOV-16,2230,O,F,16,1,1,3,17TH ST & TEMPLE ST,F
04-NOV-16,2230,O,M,28,1,1,2,STILLMAN ST / 3RD ST.,B
04-NOV-16,2234,O,M,31,1,1,2,PINE ST AND TAYLOR ST,A
04-NOV-16,2235,O,F,29,1,1,2,29TH AVE/LINCOLN,I
04-NOV-16,2235,W,M,50,1,1,3,PINE ST & BATTERY ST,A
04-NOV-16,2239,H,M,34,1,1,2,ANZA ST & FUNSTON ST,G
04-NOV-16,2250,H,M,38,1,1,2,20TH ST & SHOTWELL ST,D
04-NOV-16,2250,W,M,33,1,1,2,CLAY ST AND TAYLOR ST,A
04-NOV-16,2257,W,M,69,1,1,2,CABRILLO ST & FUNSTON ST,G
04-NOV-16,2300,B,M,40,2,1,2,LAGUNA ST & GOLDEN GATE AVE,E
04-NOV-16,2300,O,M,25,1,1,3,MARKET ST & UREKA ST,F
04-NOV-16,2304,O,M,21,1,1,2,BRYANT ST & 80 EASTBOUND RAMP,A
04-NOV-16,2305,W,M,56,1,1,2,MISSION STREET/JESSIE EAST,B
04-NOV-16,2315,B,M,38,2,0,3,MCALLISTER ST & GOUGH ST,E
04-NOV-16,2330,A,M,68,1,1,2,"O""FARRELL ST & POWELL ST",A
04-NOV-16,2346,B,F,30,2,1,3,CESAR CHAVEZ ST. & SOUTH VAN NESS AVE.,D
04-NOV-16,2350,B,M,46,1,1,2,NOE ST & MARKET ST,D
04-NOV-16,2353,H,F,41,1,1,3,STANYON ST & GEARY AVE,G
05-NOV-16,0005,A,M,38,1,1,2,TARAVAL ST & 25TH AV,I
05-NOV-16,0005,B,M,29,1,9,2,EVANS AVE & SELBY AVE,C
05-NOV-16,0009,B,M,28,1,9,2,EVANS AVE & SELBY AVE,C
05-NOV-16,0010,H,M,56,1,1,2,ORD & 17TH ,F
05-NOV-16,0016,B,M,30,2,1,2,8TH ST / HARRISON ST,B
05-NOV-16,0030,W,M,41,1,2,3,COLUMBUS AVE & BROADWAY,A
05-NOV-16,0045,B,M,36,2,1,2,BROADWAY ST & BATTERY ST ,A
05-NOV-16,0106,W,M,26,1,1,2,VAN NESS AVE & GREEN ST,E
05-NOV-16,0110,O,M,24,2,1,2,17TH ST & ORD,F
05-NOV-16,0115,O,M,55,1,1,2,BROADWAY AND GRAND,A
05-NOV-16,0119,B,M,23,2,1,2,225 COLUMBUS AVE ,A
05-NOV-16,0128,H,M,23,1,1,2,CALIFORNIA ST. & JONES ST.,A
05-NOV-16,0130,H,M,21,1,1,2,CLEMENT ST & 22ND AVE,G
05-NOV-16,0141,A,M,51,1,1,3,UNION ST AND JONES ST,A
05-NOV-16,0145,B,F,74,1,1,3,BRYANT BST AND 22ND ST,D
05-NOV-16,0150,O,M,28,1,1,2,CROSSOVER DR & TRANSVERSE DR,G
05-NOV-16,0220,B,F,27,5,1,3,21ST ST. & SHOTWELL ST.,D
05-NOV-16,0220,H,F,28,1,1,2,BROADWAY & STOCKTON ST,A
05-NOV-16,0220,H,M,19,1,1,3,BROADWAY ST & MONTGOMERY ST. ,A
05-NOV-16,0220,O,M,36,2,1,2,OAK ST & COLE ST,F
05-NOV-16,0234,W,F,61,2,1,2,LINCOLN ST & 7TH AVE,F
05-NOV-16,0240,W,F,23,1,1,2,BROADWAY ST & COLUMBUS AVE,A
05-NOV-16,0245,B,M,25,1,1,2,PINE ST & POLK ST,E
05-NOV-16,0254,W,M,23,2,1,2,POST ST AND MONTGOMERY ST,A
05-NOV-16,0257,W,M,28,1,1,2,OAK ST & SHRADER ST,F
05-NOV-16,0307,O,M,46,1,1,2,COLUMBUS AVE & VALLEJO ST,A
05-NOV-16,0350,O,M,44,2,1,2,SHOTWELL ST AND 19TH ST,D
05-NOV-16,0351,B,F,36,2,1,3,LEAVENWORTH ST AND GEARY ST,A
05-NOV-16,0410,B,M,30,2,2,3,50 CAPP,D
05-NOV-16,0525,A,M,37,2,1,2,19TH AVE & WINSTON DR,I
05-NOV-16,0530,W,M,52,1,1,3,CABRILLO & FUNSTON,G
05-NOV-16,0548,W,M,51,1,1,2,FULTON & FUNSTON,G
05-NOV-16,0555,A,F,60,1,1,2,TARAVAL ST. & 14 TH AVE.,I
05-NOV-16,0559,H,M,51,1,1,2,650 FUNSTON AVE,G
05-NOV-16,0600,W,M,56,2,1,2,JUNIPERO SERRA & FONT,I
05-NOV-16,0617,W,M,55,1,1,2,FULTON & 8TH AVE,G
05-NOV-16,0640,O,M,38,1,1,2,MISSION ST / 15TH ST,D
05-NOV-16,0655,A,F,40,1,1,3,CHAIN OF LAKES AND JFK,G
05-NOV-16,0720,B,M,40,1,0,2,MARKET ST AND JONES ST,J
05-NOV-16,0739,B,F,50,1,1,2,852 STANYAN,F
05-NOV-16,0754,A,M,55,1,1,3,MISSION ST & 15TH ST,D
05-NOV-16,0801,H,F,38,1,1,2,CABRILLO & FUNSTON,G
05-NOV-16,0804,A,F,51,1,1,2,FREDERICK ST. & WILLARD ST.,F
05-NOV-16,0805,A,M,55,1,1,2,19TH AVE&WINSTON,I
05-NOV-16,0816,A,M,26,1,1,3,FULTON & FUNSTON,G
05-NOV-16,0820,A,F,53,1,1,3,19TH AVE&WINSTON,I
05-NOV-16,0822,O,M,34,1,1,2,ANZA ST & FUNSTON ST,G
05-NOV-16,0826,W,M,44,1,1,3,854 STANYAN,F
05-NOV-16,0827,W,M,38,8,1,1,490 LINDEN ST,E
05-NOV-16,0846,W,M,70,1,1,2,641 FREDERICK ST.,F
05-NOV-16,0847,A,F,51,1,1,2,24TH AND SANTIAGO STREET,I
05-NOV-16,0854,A,M,63,1,1,2,CABRILLO 7 FUNSTON,G
05-NOV-16,0857,A,M,68,1,1,2,854 STANYAN,F
05-NOV-16,0858,B,M,43,1,1,2,HAIGHT ST & FILLMORE ST,E
05-NOV-16,0911,O,M,33,1,1,2,19TH AVE&WINSTON,I
05-NOV-16,0912,B,M,50,1,1,3,FULTON & 14TH AVE,G
05-NOV-16,0929,O,M,44,2,1,2,HYDE ST & ELLIS ST,J
05-NOV-16,0932,W,F,24,1,1,2,LINCOLN WY & 47TH AVE,I
05-NOV-16,0944,W,M,35,1,1,2,19TH AVE&WINSTON,I
05-NOV-16,1008,O,M,23,1,1,2,19TH AVE&WINSTON,I
05-NOV-16,1017,W,F,72,1,1,2,EUCLID & HEATHER,G
05-NOV-16,1022,W,M,58,1,1,2,19TH AVE&WINSTON,I
05-NOV-16,1029,W,M,29,1,1,2,EUCLID & HEATHER,G
05-NOV-16,1040,W,M,40,1,1,3,19TH AVE/ANZA,G
05-NOV-16,1043,W,F,31,1,1,2,EUCLID & HEATHER,G
05-NOV-16,1056,W,F,28,1,1,2,EUCLID & HEATHER,G
05-NOV-16,1056,W,F,60,2,1,3,TERMINAL 2 SFO,S
05-NOV-16,1056,W,F,65,2,1,3,TERMINAL 2 SFO,S
05-NOV-16,1105,W,M,80,1,1,3,1090 POINT LOBOS,G
05-NOV-16,1130,O,M,38,1,1,3,HARTFORD ST & 18TH ST,B
05-NOV-16,1145,W,M,47,2,1,2,PAGE & MASONIC,F
05-NOV-16,1145,W,M,58,1,1,3,CROSSOVER & PARK PRESIDIO,G
05-NOV-16,1153,W,F,51,1,1,2,MASONIC ST & HAYES ST,F
05-NOV-16,1204,W,M,54,1,1,2,760 15TH AVE,G
05-NOV-16,1220,A,F,28,1,1,2,363 MONTEREY BLVD,H
05-NOV-16,1220,W,M,28,1,1,2,BRYANT & 10TH STREET,B
05-NOV-16,1230,W,F,39,1,1,2,FULTON ST & 14TH AVE,G
05-NOV-16,1230,W,M,30,2,1,3,18TH ST & GUERRERO ST,D
05-NOV-16,1240,W,M,32,2,1,3,ASHBURY & CLAYTON ,F
05-NOV-16,1245,W,M,28,2,1,2,36TH AVE & RIVERA,I
05-NOV-16,1246,W,M,54,1,1,2,FULTON ST & FNSTON AVE,G
05-NOV-16,1250,W,F,45,1,1,3,SUTTER AND MASON,A
05-NOV-16,1307,H,M,40,2,1,2,LAKE MERCED & SUNSET,I
05-NOV-16,1310,O,M,23,1,1,2,FULTON ST & 4TH AVE,G
05-NOV-16,1321,O,F,25,1,1,2,886 CASTRO ST,D
05-NOV-16,1324,B,M,27,1,1,3,CYRIL MAGNIN & MARKET ST,J
05-NOV-16,1335,A,M,51,1,1,2,937 SILVER AVE,C
05-NOV-16,1335,W,M,67,1,1,2,4069 19TH ST,D
05-NOV-16,1345,A,M,21,1,1,3,2500 TURK,F
05-NOV-16,1400,B,M,19,2,1,2,NEWCOMB/MENDELL,C
05-NOV-16,1415,O,M,23,2,1,2,600 BLK ELLIS ST,J
05-NOV-16,1415,W,M,35,1,1,2,630 VALENCIA,D
05-NOV-16,1416,W,F,50,2,1,3,DOLORES AT CLIPPER,D
05-NOV-16,1450,H,F,21,1,1,3,TREAT AT 25TH,D
05-NOV-16,1455,B,F,56,1,1,2,OAKDALE AVE. & QUNIT AVE,C
05-NOV-16,1455,O,M,45,1,1,2,3RD ST/JERROLD,C
05-NOV-16,1505,W,M,37,1,1,2,BRYANT & 19TH ST,D
05-NOV-16,1510,O,M,30,1,1,2,400 BUSH ST,A
05-NOV-16,1515,W,F,22,2,1,2,SANCHEZ & FORD,D
05-NOV-16,1522,H,M,40,1,1,2,BRYANT & 23RD ST,D
05-NOV-16,1528,W,M,42,2,1,2,ASHBURY & HAIGHT STREET,F
05-NOV-16,1531,O,M,21,1,1,3,JENNINGS &SHAFTER,C
05-NOV-16,1535,H,M,40,2,1,3,21ST AT SHOTWELL,D
05-NOV-16,1543,O,M,31,2,1,2,SANSOME & JACKSON,A
05-NOV-16,1550,W,M,23,2,1,3,15TH ST & NOE ST,D
05-NOV-16,1605,O,M,27,2,1,3,POTRERO AVE & 22ND ST,D
05-NOV-16,1605,O,M,32,1,1,2,CHURCH & LIBERTY,D
05-NOV-16,1610,H,M,39,2,1,2,836 CAPP ST,D
05-NOV-16,1613,O,M,29,1,1,2,CHURCH & LIBERTY,D
05-NOV-16,1615,W,M,63,1,1,2,LINCOLN ST & 2ND AVE,F
05-NOV-16,1622,H,M,18,2,1,3,21ST AT SOUTH VAN NESS,D
05-NOV-16,1625,W,M,42,1,1,2,1126 DOLORES ST,D
05-NOV-16,1630,W,F,32,1,1,3,LINCOLN WAY & ARGUELLO ST,F
05-NOV-16,1631,W,M,75,1,1,2,CHURCH & 20TH,D
05-NOV-16,1640,B,M,30,8,1,5,16TH AVE & LAWTON,I
05-NOV-16,1640,W,M,17,1,1,2,26TH AVE AND SLOAT BLVD,I
05-NOV-16,1642,W,M,40,1,1,2,OAK/LYON,F
05-NOV-16,1643,W,F,23,2,1,3,22ND AVE AND GEARY,G
05-NOV-16,1647,W,M,64,1,1,2,NOE & 23RD,D
05-NOV-16,1650,O,M,38,2,1,2,23RD ST & TREAT AVE,D
05-NOV-16,1651,A,M,55,1,1,3,BROADWAY ST. & BATTERY ST.,A
05-NOV-16,1700,B,M,73,1,1,2,LAKE & 2ND AVE,G
05-NOV-16,1700,H,M,52,1,1,2,7TH ST & TOWNSEND ST,B
05-NOV-16,1700,W,F,50,1,1,2,SLOAT BLVD AND GOLETA,I
05-NOV-16,1701,W,M,27,1,1,2,CASTRO & 23RD ST,D
05-NOV-16,1705,O,M,44,1,1,2,JACKSON ST. & BATTERY ST.,A
05-NOV-16,1705,O,M,53,1,1,3,GEARY AND SCOTT,E
05-NOV-16,1709,A,M,60,1,1,2,UNION & COLUMBUS,A
05-NOV-16,1715,B,M,58,5,1,2,CELL PHONE WAIT LOT,S
05-NOV-16,1718,W,F,41,1,1,2,CASTRO & ELIZABETH,D
05-NOV-16,1721,O,M,30,1,1,2,UNION & COLUMBUS,A
05-NOV-16,1722,W,F,37,1,1,2,665 DAVIS ST.,A
05-NOV-16,1723,O,M,30,5,1,2,CELL PHONE WAIT LOT,S
05-NOV-16,1727,O,M,60,1,1,2,STANYAN ST. & WALLER ST.,F
05-NOV-16,1731,W,M,71,1,1,2,CASTRO & ELIZABETH,D
05-NOV-16,1740,W,M,18,1,1,2,LAKE MERCED & SUNSET,I
05-NOV-16,1745,A,M,54,1,1,2,SANSOME ST. & SACRAMENTO ST.,A
05-NOV-16,1746,O,M,37,1,1,2,UNION & COLUMBUS,A
05-NOV-16,1750,B,F,45,5,1,3,LA PLAYA & CABRILLO,G
05-NOV-16,1750,W,M,36,5,1,3,LA PLAYA & CABRILLO,G
05-NOV-16,1750,W,M,42,5,1,3,LA PLAYA & CABRILLO,G
05-NOV-16,1750,W,M,43,5,1,3,LA PLAYA & CABRILLO,G
05-NOV-16,1755,W,M,27,2,1,2,ALEMANY BLVD & OCEAN AVE,H
05-NOV-16,1800,W,F,34,1,1,2,ARGUELLO & FREDERICK,F
05-NOV-16,1800,W,M,63,1,1,2,FREDERICK/ARGUELLO,F
05-NOV-16,1810,H,M,24,1,1,3,714 VALENCIA,D
05-NOV-16,1815,W,M,27,1,1,2,RIVERA&19TH AVE,I
